text,label
"*Possible Spoiler*<br /><br />'Return to Cabin by the Lake' is a useless movie. The acting was not good and the plot wasn't even remotely interesting.<br /><br />'Cabin by the Lake' is a good TV movie. The sequel was not. Judd Nelson was very good in the first film and put a whole lot more into his character than in this. It seemed as if HE wasn't even interested in doing the sequel. His acting was good but it could have been better. I really don't want to comment on the rest of the cast because in my opinion, they're not even worth mentioning. But I'll do it. The character of Alison isn't even hardly shown in the first part of the film. All of a sudden she's the center of attention next to Stanley Caldwell. The role didn't make sense and it should have been thought out a little better. Dahlia Salem was absolutely terrible. Her acting was way below decent and the casting people should have looked for somebody else, anybody else. The director, Mike, was a confusing character. He seemed to have a purpose for being there but it didn't seem like his death was necessary. The acting for this role was good, nothing great but better than Salem's.<br /><br />The plot was real lousy if you think about it. Stanley, who is presumed dead, makes his way onto the set of 'Cabin by the Lake', the movie based on his script. He stumbles upon the director and in a short time, the director is dead and Stanley is running the show. Yeah, out of nowhere the crew is just going to let this stranger come into the picture and finish the film not knowing anything about him. There's some killings, not a whole lot, and the one's that are shown are ridiculous. One of the actresses on the set gets electrocuted while filming a scene. Another character gets chewed up by a motorboat. And one gets tangled up in a plant before drowning. These writers must have been hard up for excitement.<br /><br />I just have to say that I was not impressed with the filming of the movie. The way that it kept changing from looking low budget back to normal started to become irritating very fast. Also, the new cabin by the lake was poorly created. We aren't shown it but only in a few scenes, and the whole thing with the chain in the basement was useless. It worked in the first film only because we were shown the room a lot more, but it didn't work in this one.<br /><br />There were too many characters in this sequel. All of them except for a few had no reason to be there. The acting of what little is showed was really bad and...they just didn't have a purpose in this movie.<br /><br />All in all, 'Return to Cabin by the Lake' is a sequel picking up from where the first left off. 'Cabin by the Lake' I can take but this was just not impressive. Judd Nelson should have avoided this one and so should you. It's nothing like the first and it went entirely too slow. Nothing happened in the first hour and it continued to drag on for the second. Not to mention that the writing was horrible. Put this on only if you need some help getting to sleep.<br /><br />So, we see that Stanley defies death and is still alive and well. By the way he talks, it sounds like there could be a possible third installment to a movie good just by itself. Quit throwing in sequels and we may be alright!<br /><br />(Did the film makers not realize that they showed us how they filmed the lake scenes from the first one? They were all done in a tank. Never, never reveal the secrets of filming.)<br /><br />",0
"How is it possible that no journalist or critic reminded us of the resemblance with that other better Flemish movie ""Congo Express (1986)""? There are also some characters in congo Express put together without having really a relation to each other: Jean, (de Congolees), the workman, the two taxi-drivers, the street-singer, Roger, Guy, Lucienne and Gilbert. Of course, Tom Barman is a star and Luc Gubbels wasn't. That should not be a reason to pardon the flaws in the script (if there is a script) of Anyway the wind blows. The joke (the only one!) at the party about the ice in the refrigerator is taken from that great Flemish movie ""De Witte (1934)"" where De Witte is putting too much salt on the potatoes. Some accidents happen in the movie but there comes no explanation after. Tom Barman delivers us here a movie that is more like an experiment to watch at the television than a movie for the theatres. Another missed chance for Flemish Cinema.",0
"Having read the novel before seeing this film, I was enormously disappointed by the wooden acting and the arrogance of the producers in their blatant disregard of the plot. I feel this film in no way reflects the brilliance of Bronte's work, and rather gave the impression of a shallow love story. In the condensing of the film to a short 2hours, the film lost many of the key features which make the book comprehendable and progressional, thus resulting in a somewhat jumpy plot with little grounding. There is no build up to the romance between Rochester and Jane Eyre, so this appears rather abrupt and unfounded since the two characters have such infrequent interaction you cannot help but imagine their 'love' is superficial. This is such an injustice to Bronte's novel;you are given no impression of Jane's quirky cheek and boldness which attracts Rochester to her, and his arrogance which attracts Jane to him.<br /><br />Despite to poor scripting, I think that a few of the characters were portrayed very astutely, namely Mrs Fairfax and Grace Poole, however overall the production was poor. Given a better scripting, perhaps the film would have been more successful. See ""Jane Eyre"" (1970) with Zelah Clarke and Timothy Dalton for an outstanding production.",0
"The school nerd Marty (Simon Scuddamore) is sexually humiliated by a bunch of classmates and then is in a lab explosion (set by them also) where his face is scarred by acid. Years later all the jerks get invited back to the high school (since closed) for a reunion. What they didn't know is that Marty is inviting them back to kill them. Then a storm starts, they're locked in the school and Marty starts to take revenge.<br /><br />Pretty silly. The murders are inventive and gory and there are some creepy atmospheric shots of the deserted school--but that's about it. The humiliations inflicted on Scuddamore are more than cruel (he's stripped, has his head dunked in a toilet AND gets burnt) and are just uncomfortable to watch. Considering Scuddamore committed suicide shortly after this was released make them almost impossible to view. Also this movie goes out of its way to have nudity. There is full frontal of Scuddamore (surprising for any movie) but one girl decides to take a bath alone...AFTER they know a killer is wandering around after them! And then there's the couple that has to have sex. This is the type of film where the killer seems to know where everybody is going to be and can teleport himself to them. It ends with a twist which had me groaning and rolling my eyes then ANOTHER twist which had me wanting to throw something heavy at the TV! The acting is bearable--not good, but bearable. Caroline Munro is in this too. She's a very beautiful woman but not much of an actress.<br /><br />This gets a 3 for some effectively gory murders and atmosphere. Otherwise it's run of the mill and forgettable. Scuddamore's tragic suicide has given this film more attention than it deserves.",0
"I being of Puertorican descent, had mixed fillings about this ""documentary"". First I was offended that Ms. Perez compared Senor Campos to Che Guevarra. Also just a point of fact,Mr. John Leguzaimo is not of Puertorican descent.His parents came from Columbia. Whomever did research on this was not very accurate. I feel that the future of our race rests on education. This message should have been resounding throughout this film, Education is our road to freedom and power I think any future endeavors of this production team should make this their focus.In my opinion,this film swayed toward an anti-American sentiment.",0
"Kol, space prisoner on space death row, manages to hijack a space shuttle and escape to the woods of America where he, along with some new found friend try to escape from the 'Alienator"" a female cyborg killing machine. Made one year after the best movie of Fred Olen Ray's career, ""Hollywood Chainsaw Hookers"", this one can't help but feel like a bit of a letdown. Just as low-budget as that earlier film, but not nearly as fun as I had with it. None of the actors really stood out at me. The film is alright for the undiscriminating viewer during a rainy Saturday afternoon, but that's pretty much all it's good for.<br /><br />My Grade: D+ <br /><br />Where i saw it: Showtime Thriller",0
"If you are expecting to see a lot in the bath of Alt&#305;oklar, as it is promised by the tag line, you will be very disappointed to see that the movie consists of nothing but the populist style of Alt&#305;oklar regarding most famous issues like sex, marriage and cheating. To much nudity, which seems to appear from nowhere and has no connection or whatsoever to the plot proves that Alt&#305;oklar was unsuccessfully to ""try something new"" as he has quoted. To much sex centered jokes seems to show that Alt&#305;oklar had fallen for the famous saying which is ""sex sells."" I was hoping to see a very good story told with a very good narration technique. However in the end I found myself sitting down for 90 minutes and watching Alt&#305;oklar's experimental yet still to much focused on popularism work.",0
"I was searching through Hollywood video last night with a friend trying to find a good-looking horror movie to watch over the New Year's weekend. As I was looking through the shelves, ""Severed"" spotted my eye, and I grabbed it off the shelf and it looked like it might be a decent B-grade horror movie. The cover looked fairly good. The plot sounded semi-interesting. So I rented it. What a mistake. Don't be fooled by the cover, which actually looks decent. I'm thinking that more money was spent on the cover artwork than the movie itself. The film follows two police detectives who are tracking down a voodoo-inspired, ritualistic serial killer called ""The Head Hunter"", who is decapitating victims left and right in some unnamed city (probably Los Angeles), and they become drawn into his world of ritualized murder.<br /><br />Story sound somewhat good? Well, it is, and this movie could've been halfway decent. But good God, it was bad! Almost everything about it was laughable. The opening scene features some redheaded actress in a car trying to talk on this huge, outdated cell phone, and for whatever reason, she goes outside and talks to some guy. Then, a shadow comes up behind them, hacks off his head, and the girl drops to the ground and starts crawling (for absolutely no reason) while trying to dial 911. Sound ridiculous? Yep, you bet it is. The entire movie looks like it was filmed on a VHS-quality camera, and I'm assuming it was. The acting was mostly awful, and the special effects were far from believable. And the scenes with the policemen on the phone were awful - the voice on the other line was echoing and it sounded like it was being recorded in someone's bathroom. Everything about this movie was simply amateurish and tedious, and it didn't hold my interest for very long, and I often found myself bored and tired, mostly because of the bad acting and the horrible cinematography. The pacing was bad. Everything was just bad.<br /><br />Overall, ""Severed"" is a failed attempt at what could have been a decent B-movie. The plot was good and I think if this film had been handled better and had a higher budget, it could've been alright. But this movie fell flat on it's face. If you're expecting something semi-decent, you'll be sorely disappointed. Only recommended if you can tolerate D-grade horror flicks. Otherwise, you'll probably want to stay away from this straight-to-video garbage. It had a little potential, but it was beyond a mess. 1/10.",0
"I wanted to like this film, I really did. It's got some good actors but ultimately it falls flat. It tries too hard to be funny in some places (the daughters over zealous cooking attempts), over reaches in others (the scene where they clean up someone's yard, so he agrees to join the team) and has some scenes that, while mildly interesting, are really just filler (all the work scene's). And I didn't find the ""villians"" intimidating, or worth hating, so much as I found them to be childishly annoying. <br /><br />I've met people like those in the film while playing church ball. And I will say the referee's are spot on, Still, in the end, I really didn't care all that much about the characters, or their quest for church ball glory. Maybe because they were all so one dimensional, which I might not have minded so much if the film were funnier or seemed to flow a little more smoothly overall. <br /><br />Kurt Hale, and Halestorm entertainment, has made some good films, but this is not one of them.",0
"I'm a big fan of B5, having caught on only at the end of season three. I faithfully watched all the previous seasons when it was syndicated, concluding that it was one of the most well-thought out story arcs to ever hit television. Even the filler episodes were interesting. The movies, also, were well produced and as entertaining as anything to hit the theaters.<br /><br />Which brings us to 'River of Souls'. Naturally, after seeing everything else, I had high expectations. Martin Sheen appears to be acting in an Ed Wood movie rather than a serious Sci-Fi story. The story itself, might have looked good in outline form, even made it to the story board. However, it suffers obviously when it came time to filling this notion out into a two hour movie. There are no special effects to keep us entertained in the total absence of a compelling story. There are places where they were obviously short of time and just improvised the dialog to fill the story out. Had this made the regular season, it would have rated among the worst of the episodes.",0
"WARNING: REVIEW CONTAINS SLIGHT SPOILERS<br /><br />There's a parallel universe out there where Gone In 60 Seconds is a dark, edgy, controversial independent movie. Unfortunately in this dimension Gone... is a flashy, vacuous, testosterone-fuelled moronfest starring Nicolas Cage.<br /><br />For reasons not really worth getting into, he and his large number of cronies have four days to steal fifty expensive cars, only one of which has an alarm. This crew consists of the guy with the funny-shaped ears who's rumoured to be the new Superman; a guy who conducted electricity in The X-Files; an ex-professional footballer and two token black men.<br /><br />Their enemies are cops, rival car thieves and Bilborough from Cracker, his Manchester accent suitably flattened and broadened for American audiences who are now used to that sort of thing since Daphne in Frasier. There's also Angelina Jolie, who gets no character; save to be a receptacle to men's sexual desires. She and Cage are supposed to be old flames, which is odd, as they never have anything approaching a normal conversation in all of the film's overlong 135m running time.<br /><br />In fact, characterisation is so poor that whenever anyone has a ""moment"" a violin plays in the background to accentuate the ""emotion"". It's no spoiler to reveal that Vinnie Jones (who recreates his famous Paul Gasgoine ""hand ball"" manoeuvre and is quite menacing when silent) only gets one line; not because his inability to speak is integral to the plot but because his eloquent summing up of the film's dubious morality after appearing mute the whole way through is funny. Allegedly. After he struggles through it in his ""not-quite-acting-but-it'll-do"" London drawl, Cage quips ""I always thought you were from Long Island"". My ribs, as you might imagine, were well and truly tickled.<br /><br />In fact humour is the most undeveloped aspect, from the tactless comedy policeman to the two token black characters. This sees the biggest aspect of Hollywood take hold; why is it that a black man cannot appear in a major motion picture without being constantly aware of his skin tone and endlessly refer to it? The younger man, who, like the elder, jive-talks for the whole duration, proclaims: ""us black people don't like the cold ... we're tropical people"". He then goes on to express an urge to smoke a joint and watch Roots. He is, of course, parodying the image of black people, but how funny is that? His older counterpart cannot speak without referring to himself, and thereby his colour, in third person. ""My black ass"" this, ""my black ass"" that. Does anyone know any black people who actually speak like that? Thought not.<br /><br />The film's soundtrack is played almost non-stop and with increasing volume, some of the tracks - especially Apollo 440's ""Don't Stop The Rock"" - so loud they're actually more audible than the sound effects and dialogue. The surroundsound system even separates the two to such a degree that it makes them sound like two different films running together. No background music concept here, it's the aural equivalent of trying to watch a film while someone at the back of the cinema has their stereo turned up full blast. ""Keep that music down, young man!""<br /><br />This isn't the worst film in the world and in many ways I enjoyed it. It's just that it's predictable, lazy and witless, with minimal effort in its construction. Apparently box office expectations are considerably down for this movie. After being force-fed junk for several years it appears the general public are starting to wake up to the fact.",0
There were times during the movie I wish I had been beat to death. The only reason I endured the entirety of the movie was because I couldn't believe how bad it really was and thought it must get better. This truly was a horror film. I was horrified that I wasted what seemed like 4 hours of my life that I will never get back. The other two hours I spent mourning at the loss. Please recommend this movie to whomever you wish to torture and tell them the suspense will kill them.,0
"This film is just a kids against evil genre. Thunderbirds is just the hook to get people to see it, but are almost incidental in use. The fact that the action takes place on Tracy Island is just a ploy to pull in the public. It was interesting to note what the film makers view of future London will be and how the World all fits together.<br /><br />The best part of this film are some of the lines delivered by Lady Penelope which are highly comical. These provided some light relief for those expecting a rerun of the TV series.<br /><br />Having said that it passes 90 or so minutes in a 'fun' way and so may just be worth watching.",0
"First off, I must admit that both films I've seen by this director I saw without titles and so may have missed the points. My Czech isn't bad but, having sat through two of his films, I wish I hadn't even tried to learn. Samotari is too cool. Way too cool. It's about ten different story lines that weave in and out together. That's not so deeply unusual in a town the size of Prague (tiny, really.) The main characters are between 20 and 30. They've got jobs and only one studies. The best character is the young Balkan girl. Her sentiments are echoed by immigrants here every damn day. That's about it. The only great character. Everyone else is making their own lives hell quite on their own. How can I sympathise with such obvious incompetence? Perhaps there are interesting bits with Japanese tourists but do I need another stereotype in film? If you like alright music, see this film. If you want to laugh at others' stupidity, see this film. If you like irony and dry humor, see an original Jarmusch not an imitation. And under NO circumstances see Ondricek's film, Septej (Whisper.) That is unless you enjoy homophobic stereotypes.",0
"The Wicker Man, starring Nicolas Cage, is by no means a good movie, but I can't really say it's one I regret watching. I could go on and on about the negative aspects of the movie, like the terrible acting and the lengthy scenes where Cage is looking for the girl, has a hallucination, followed by another hallucination, followed by a dream sequence- with a hallucination, etc., but it's just not worth dwelling on when it comes to a movie like this. Instead, here's five reasons why you SHOULD watch The Wicker Man, even though it's bad: <br /><br />5. It's hard to deny that it has some genuinely creepy ideas to it, the only problem is in its cheesy, unintentionally funny execution. If nothing else, this is a movie that may inspire you to see the original 1973 film, or even read the short story on which it is based.<br /><br />4. For a cheesy horror/thriller, it is really aesthetically pleasing. It's pretty obvious that it was filmed on location instead of using green screen or elaborate sets, so we get to see some very great scenery. There are also many nicely composed shots. It is a very good looking movie.<br /><br />3. Nicolas Cage is not so much an actor as he is a force of nature. Whether you're a fan of his or not, it seems as if it's impossible for Cage to play a ""normal guy"". There is always some kind of eccentricity or nerdiness he brings to the characters he plays, and personally, I am always fascinated by watching him in any movie he does. Whether Nicolas Cage is great or terrible, he always brings his unique energy into play, and he is never boring to watch. He is terrible in The Wicker Man, but in the most wonderful kind of way.<br /><br />2. A student could probably write a hell of a paper on this movie, as it seems to be the strongest anti-feminist movie ever made. ""See?"" you could write, ""this is what happens when women are allowed to run a society!"" Also, the similarities between this ""Summersisle"" society and a bee colony are pretty interesting and worth noting.<br /><br />1. If you're reading this, there's probably a good chance you may have seen a YouTube video that has become very popular: a collection of ""highlights"" from the movie, including Cage running around in a bear suit, and of course, the infamous ""AAGHH!! THE BEES!! MY EYES!!!"" line. These scenes are hilarious out of context, and they are still fairly funny while watching them in the film's entirety.<br /><br />I bought the used DVD at Blockbuster for about 5 dollars...when you work that out, it's about a dollar per reason. It's a pretty good deal.<br /><br />NOTE: The Unrated version of the movie is the best to watch, and it's better to watch the Theatrical version just for its little added on epilogue, which features a cameo from James Franco.",0
"I am a Shakespeare fan, and I can appreciate what Ken Branagh has done to bring Shakespeare back for a new generation of viewers. However, this movie falls short of conveying the overall intentions of the play with the ridiculous musical sequences. Add that with Alicia Silverstone's stumbling over the dialogue (reminiscent of Keanu Reeves in Much Ado About Nothing) and other poorly cast roles, it all equals an excruciating endurance of viewing.",0
"My Take: A tired formula Christmas comedy. The laughs are tired and the talents behind it seem to be too.<br /><br />I love the holidays as much as the next guy (even if I often have a bad case of the holiday blues), but it seems it's just being a dumping ground for a bunch of Holiday comedies that would be bad movies on any day of the year, but that doesn't make them any less painful during the season. As if we already had enough SANTA CLAUSE movies (three and *gulp* still counting), who wants to see a movie about his brother? In a plot that would be at home with Disney's SANTA CLAUSE franchise (save the occasionally crude humor and Santa's ""Little"" Helper wearing a short skirt), FRED CLAUS is a one-joke premise that goes on for 116 minutes. Sure, Jolly Ol' Saint Nick has a brother, but where does it go from there? <br /><br />It's a shame really. FRED CLAUS is blessed with a cast that could have made it an enjoyable Christmastime comedy that will probably melt away along with the snow, but it would have been so much better than this. Vince Vaughn is your typical snob, but we are led to believe he's really the long lost brother of the never-aging Santa (Paul Giamatti), who invites his good ol' brother to visit. Mrs. Claus (Miranda Richardson) is reluctant, and worse, an efficiency expert (Kevin Spacey) has come to keep a watchful eye on Father Christmas, and his THIS close to being shut down. Hah! And guess who plays Santa's mother! Kathy Bates of course. Elizabeth Banks is Santa's Helper Charlene, John Michael Higgins is one of the elves, and Rachel Wiesz plays Fred's girlfriend! SI don't know if I'd praise the casting or to bash it. Here we have some familiar faces to add a touch of quality, but they're given way too little to work with.<br /><br />As for humor, the best that FRED CLAUS could possibly come up with is Santa's brother being his exact opposite and some joke about a DJ elf. I have to admit I had a few giggles involving Fred attending a group counseling for celebrity brothers (where he is joined by Stephen Baldwin, Roger Clinton and Frank Stallone), but the giggles begin and end there. Worse still, the movie even succumbs into sentimentality that's supposed to make us ""feel good"" and teach us a lesson about ""what Christmas really means"". Apparently, what Christmas means to Hollywood is getting as much of our leftover Christmas shopping money as they can.<br /><br />Rating: ** out of 5.",0
"There's enough star power in THE HOUSE OF SPIRITS to create another galaxy, yet the final product is pretty debatable. The film and its messages are very noble, and I think perhaps most would agree with them. (Liberal Democracy good, violent fascist regime bad; open-mindedness good, racism bad, etc). Unfortunately, we're battered from head to toe with these, and as much subtlety is used as I've described them. <br /><br />Ultimately, we are left watching very noble people without any flaws squaring off with nasty cretins who have no redeeming qualities. It radiates with all the suspense of a badly orchestrated ""pro"" wrestling match.<br /><br />Jeremy Irons plays the patron, a man of many contradictions. Meryl Streep as his gifted bride and Glenn Close, as her sister in law. When the camera stays with these folks, the movie tends to move, and is quite enjoyable. Unfortunately, THE HOUSE OF SPIRITS engages with simply way too many subplots, and characters pop up and out of the picture like shooting gallery targets. We don't get to know them, hence we don't get to care for them. The result is boredom. <br /><br />If Bille August, the director and screenwriter (from Isabel Allende's book) had either lengthened the film or snipped a few characters, this film might have worked completely. As it stands, it was a nice try, with nice messages, and a bonecrushing yawnfest.<br /><br />Not recommended.",0
"If you have plenty of time to waste ... it's OK. It moves at a good pace but to pull this movie off it would need to be a little longer with a little more background on the sitter. <br /><br />The acting is OK. Mariana Klaveno as the sitter does the best job and is the most believable.<br /><br />William R. Moses played a pretty good part as the husband.<br /><br />Gail O'Grady, as the wife, had a weak part and the reasons for her going back to work were not developed.<br /><br />The ending is sort of silly. Like most of these sitter movies ... there are parts that are interesting ... but overall it leaves you wondering why you spent the time.",0
"One of those Thank-God-I-don't-live-there documentaries. This one tells of two warring factions in Colombia, guerrillas and paramilitaries, and the surrounding peoples of Medellin.<br /><br />Guns, drugs and death run rampant. The guys, no older than 22, not in the middle of fighting a war are in jail. The girls  not women, girls  always react the same way when one of them is killed, with tears and screaming. You scratch your head; what did they expect, really? I don't know what's more disturbing: the nightly shoot-outs and civil unrest, or that everybody just seems to passively accept things as are. Or, seeing that boy drinking what is obviously not his first beer, being all of what, 10? If you were to take these any of these young men out of their situation and put them some place where they had the opportunity to do more, be more, how many would choose not to stay?<br /><br />Based on this documentary, all, I'm afraid.",0
"Originally aired as an ABC Movie of the Week. This involves two young innocent female college students who are railroaded into a prison camp in a little Southern town. They aren't allowed phone calls and nobody knows they're there. What follows is rape, torture, beatings, humiliation and degradation leading to a very disturbing conclusion.<br /><br />The TV version was (for its time) grim. No nudity and the beatings were pretty tame but the overall feeling of sleaziness wore one down. The unrated version is even worse--there's plentiful nudity, the violence is extreme and, in one particularly disgusting sequence, we see a crying female prisoner forced to strip while a lesbian guard ""uses"" her. YUCK! There's nothing wrong with exploitation films but this one just goes over the brink. You get the feeling that the filmmakers enjoy having these poor women being tortured and degraded--all this is shoved in your face like you're supposed to enjoy it. The needlessly downbeat ending doesn't help.<br /><br />I'm giving it a 3 because the acting is good--but that actually makes the movie harder to watch. A sick, sleazy film. Not recommended.",0
"I can't understand why so many peoples praised this show. Twin peaks is one of the most boring titles I have ever seen in my life.<br /><br />Now I have seen all season 1 episodes, and seeing season 2 episode 1. Simply I can't take this show anymore.<br /><br />1) Where is the proper induction in criminal investigation?<br /><br />In season 1, there was a scene that agent Cooper throws stones to a bottle. Can you guess why he did that? He just want to identify murderer by doing this 'joke' while mentioning supernatural ability given by Tibet dream. Wow!!!<br /><br />2) There are too many unnecessary scenes in this show.<br /><br />For example, season 2 started with a 'funny' scene that a dumb old man serves agent Cooper with a cup of milk while Cooper are laying down on the floor.( He got the gun shoots in his belly already. ) This old man is doing nothing but saying some dumb comments. That's all.<br /><br />This scene is really boring and even long ( 3 min 30 sec.... It's like Hell. )<br /><br />I would read some comic books rather than see this show anymore.",0
"102 Dalmatians (2000, Dir. Kevin Lima) <br /><br />Believed to be cured, Cruella de Vil (Close) is released from prison and sets out to make a new start in life. Things are going well for Cruella who is busy helping homeless dogs off the street. When the clock strikes on Big Ben, things turn bad. The hypnotic cure is reversed and Cruella is back, and this time she is determined to make that spotted coat she always wanted.<br /><br />Glenn Close reprises her role as Cruella de Vil and once again is the highlight of the film. Every scene with her in is worth watching in this dull sequel, which feels more of a repeat of the previous film, rather than a new story.<br /><br />She's Changed.  Ken Sheperd (Ioan Gruffudd)",0
"""After World War I, an expedition representing the Allied countries is sent to Cambodia to stop the efforts of Count Mazovia in creating a zombie like army of soldiers and laborers. Hoping to prevent a possible outbreak of war due to Mazovia's actions, the group presses through the jungle to Angkor Wat in spite of the perils. The group includes Armand who has his own agenda contrary to the group's wishes,"" according to the DVD sleeve's synopsis. <br /><br />Heads up! the zombie make-up department revolted before the cameras started to roll. <br /><br />Also, this ""Revolt of the Zombies"" has little to do with its supposed predecessor ""White Zombie"" (1932) *****, which starred Bela Lugosi. If that film's zombies didn't thrill you, this one's certainly won't. A younger-than-usual Dean Jagger (as Armand Louque) stars as a man obsessive with blonde Dorothy Stone (as Claire Duval). A couple supporting performances are good: devilish Roy D'Arcy (as Mazovia) and subservient Teru Shimada (as Buna); however, neither are given enough material to really pull this one out of the dumps.<br /><br />** Revolt of the Zombies (1936) Victor Halperin ~ Dean Jagger, Dorothy Stone, Roy D'Arcy",0
"For a science scare movie to work well it has to be either truly original or a very good retelling. This movie is neither. Sure there is a pseudo-original twist in that the guy kills people because of a toxin and not because of a disease, but that is a very minor twist. There is the government conspiracy angle, the crusader protagonist who has personal experience...<br /><br />And one real drawback of this movie is that the contaminated man has no pathos. Although the character is scripted to be someone who should be pitied, he is not. Without the pity the movie is pointless. The other characters are so cookie cutter they are ridiculous. The subplots are convoluted and annoying. And the saddest thing is the movie is too flat to even be enjoyed as mock material. Make the movie a 45 minute short and it might be worth watching.",0
"Manmohan Desai made some entertaining though illogical films like AAA, PARVARISH and NASEEB but he made some craps like COOLIE and MARD and then GJS<br /><br />This movie is one of the worst movies ever made by him the dial became famous Mard ko dard nahin hota but the film is so bad you cringe<br /><br />The British are made carricatures and the film looks so weird The scene in the British hotel is damn stupid <br /><br />The film has many stupidities like Amrita assaulting Amitabh and then the entire scene plus towards the climax the film becomes even worse There are more gems like the horse statue getting life, The masks of Amitabh haha and more<br /><br />Direction by Manmohan Desai is bad Music is okay<br /><br />Amitabh does his part with style, nothing different from COOLIE, LAAWARIS type roles Amrita Singh is okay Satyen Kapuu is okay Prem Chopra is as usual, Nirupa Roy is again her usual self Dara Singh is also as usual",0
"This is probably the worst excuse for television programming since, oh, I don't know, WHATS HAPPENING NOW? NOTHING ever happened on this ridiculous ""series"". Even though it's mostly shot by Britney and Kevin themselves, you don't get any good details into their personal lives. It's mostly just them making stupid, jokey small talk and acting like white trash. Look, I love Britney's music as much as the next babe, but this show is just pure filler for a nation so addicted to Britney that they would watch her clip her toenails (yes, that could be an actual episode). Thank God these two broke up, because they were PAINFULLY dull together. This show is TOXIC!",0
"I'm surprised this movie is rated so highly, although if I were to go with typical grade scale 71 is a c- or d so perhaps that's all right but this movie was just a typical thriller except boringly slow and unrealistic. Not that a typical thriller is realistic but this one seemed to be trying to, and yet the woman who got rapped didn't press charges because she didn't want to be cross examined in a court even though she would be putting the man who broke her arm beat the crap out of her and raped her away for life not but also protecting the lawyer whom she had feelings for and his family not just random people she didn't even know. There were other similar problems with the movie which would have been all right if there was some kind of moral to take away from the movie but the few moral questions like whether it was right to try to kill/beat Kady before he did anything illegal were presented a little one sided since Kady ended up being just a crazed bastard bent on revenge so sure the lawyer was justified in protecting his family since waiting for Kady to actually rape his daughter so he could do something legally about it would be a bit absurd. So now I've just waisted more of my life for this stupid movie so please don't see it so at least your life won't be waisted and that way my 2 1/2 hours or so has meant something.",0
"I watched this movie because I like Nicolas Cage and well, I found it strange and completely pointless... so I decided to poke around a little bit and got my hands on the 70s copy of it. Wow. what a difference. The original one was way better. I'd like you all to know it did originally actually make a statement, it's existence did have a purpose. It was really the Christian public expressing their fear of paganism. If you dig deeper into it it also makes comments on life but I don't want to go into details, just, simply put, if you were disappointed and you'd like to know what it SHOULD look like, feel free to watch the 70s version, a little dated, but A lot better.",0
"WARNING:I advise anyone who has not seen the film yet to not read this comment.<br /><br />Although I haven't seen them all,The Hamiltons sure did deliver one lowsy piece of entertainment,which it did not entertain me at all!!!!I thought that in common with the semi-bad acting,stupid plot scheme,and the twist at the end of the movie,which was very retarded,this movie sucked!!!Okay,so supposively these are people who eat other people.Yeah......notice I said people not humans,not because they aren't human,or wait I think they are,OH NO WAIT,THEY DIDN'T TELL YOU!!!!!So okay,are these people cannibals,or are they imbreds,or what are THEY!!!!I mean,maybe they're just ""THINGS"" that came here to see what people taste like or,are they cannibals who have eaten people for a long time now,or maybe this movie was HHOORRIIBBLLEE!!WHICH IT WAS!!!So if you think The Hamiltons is good,I ask of you,why,why,WHY,WHY,why was it so awesome,because to me it was just flat out terrible!!!One big BOOOOOOO for The Hamiltons!!!Go see The Gravedancers,Tooth & Nail,or Borderland for a piece of entertainment!!!!!",0
"Watch the Original with the same title from 1944! This made for TV movie, is just god-awful! Although it does use (as far as I can tell) almost the same dialog, it just doesn't work! Is it the acting, the poor directing? OK so it's made for TV, but why watch a bad copy, when you can get your hands on the superb original? Especially as you'll be spoiled to the plot and won't enjoy the original as much, as if you've watched it first! <br /><br />There are a few things that are different from the original (it's shorter for once), but all are for the worse! The actors playing the parts here, just don't fit the bill! You just don't believe them and who could top Edward G. Robinsons performance from the original? If you want, only watch it after you've seen the original and even then you'll be very brave, if you watch it through! It's almost sacrilege!",0
"Ridiculous. This movie is actually a vehicle for the Ramtha School of Enlightenment. If you are wondering who the *bleep* Ramtha is: ""Ramtha is a 35,000 year-old spirit-warrior who appeared in J.Z. Knight's kitchen in Tacoma, Washington in 1977. Knight claims that she is Ramtha's channel. She also owns the copyright to Ramtha and conducts sessions in which she pretends to go into a trance and speaks Hollywood's version of Elizabethan English in a guttural, husky voice. She has thousands of followers and has made millions of dollars performing as Ramtha at seminars ($1,000 a crack) and at her Ramtha School of Enlightenment, and from the sales of tapes, books, and accessories (Clark and Gallo 1993). She must have hypnotic powers. Searching for self-fulfillment, otherwise normal people obey her command to spend hours blindfolded in a cold, muddy, doorless maze."" John Wheeler, one of America's finest theoretical physicists, would roll his eyes about this movie. He has in the recent past criticized parapsychologists for their misuse and misinterpretations of quantum theory. This movie does the same thing as those fools.<br /><br />There is a great review of this movie at Skeptico. I recommend anyone considering watching this movie read it first before contributing to a cult's coffers.<br /><br />http://skeptico.blogs.com/skeptico/2005/04/what_the_bleep_.html I noticed one reviewer here at IMDb say to take this movie with a grain of salt. It will take enough salt to kill a horse to wade through the garbage-thinking of this movie.",0
