,text,label
57261, The volume is too loud . Would you kindly turn it down a little bit ? ,0
4166, So have you ever been to the stamp display of the town ? ,0
51032," No , I don't know anyone's extension . ",0
66081, Let's see.How do you feel about playing bridge ? ,0
57870,Hello . Do you have anything for a little girl ? ,0
25983, You got me . ,0
80137," If you are accepted at both places , which company will you choose ? ",0
78042,Welcome to Galant . How can I help you ? ,0
55560, OK . What can I do if l want to cancel the ticket ? ,0
29573, do you open all your IM tools whenever you're using a computer ? ,0
82774, Ah ! She has a bad memory . How old is she ? ,0
60609, Let's go then . ,0
80911, Is the place well-furnished ? ,0
9702, That ’ s it . ,0
68417, I need you to take a look at these samples . I think there are a few problems . ,0
39963," You haven't lost any weight , have you ? ",0
15892," Well , to begin with , Gambling is addictive , ruins marriages , destroys families and bankrupts communities . Once you are addicted it is very difficult to stop . People have lost their houses , cars and been left out on the street after becoming addicted . Secondly , it exploits because men become addicted to gambling most often because of the action and risk . Women gamble to escape , and senior citizens will start gambling for the social interaction . Underage gamblers often start gambling on sports with friends and then illegal bookies . ",0
78836," Oh , you have recommended yourself very well . I should think about how to recommend myself as well . ",0
5646, I will dress up as a vampire with big fangs . ,0
37543, Do you have any pills for airsickness ? ,0
40161, No where special . I was just taking a walk . ,0
115," Oh , dear . ",0
44973, You must be going to some island to relax in the sun where all you need is a swim suit and a toothbrush . ,0
39175, That one there ? ,0
52365, How long do you think it will take us to complete the walk ? ,0
38508, What working experience have you got ? ,0
720,Who's that old lady trimming the trees ? ,0
86360, Didn't you laugh through the whole movie ? I did . ,0
49563," Actually , that's not true . Acknowledgments can help you leave a good impression on others , especially in the public places . ",0
71709," No , it's a semimonthly . ",0
33938, In winter temperature often falls to zero at night temperature can be below that . The streets are often icing in the morning . With high such temperatures you must get some thunderstorms . ,0
81432," Yes , my brakes are not working well . ",0
68351," yes . One bedroom is for my wife and i . there ’ s another for our daughter . My wife wants to use the third one as a guest room , but I ’ d like to make it into a study . Our daughter is also keen on ",0
24071, Let's go and buy one . ,0
42328, That ’ s all I needed to know . Thanks . ,0
33595,Any idea about James ? He ’ s a pain in the neck . ,0
81935, No . Have you ? ,0
61446, OK . ,0
28938, That's true . I guess it would be difficult to have people taking pictures of you everywhere you go . ,0
49996, I spent a year to get my license . ,0
85487," yes . And I've brought some documents along with me , too . Do you need to see my passport ? ",0
71501," Excuse me , madam ! You parked in the handicapped spot . ",0
20438, Why don ’ t you apply for one right now ? ,0
60916,"Hi , are you being helped ? ",0
58724, I'm Mr . Stephen's secretary . He has an appointment with Mr . Green today . ,0
56618,"I take care of the letters . I may read , sort out and organize incoming mails . ",0
80648, I need to buy some new clothes for the summer too . Perhaps we can go together one day . ,0
84802," First of all , I hope to spend a few years working in some famous companies to command a skill , to set a solid foundation and to build my interpersonal network . When I feel I have accumulated enough experience , I hope to own an undertaking . Of course this is up to the situation then and the opportunities the companies offer me . In the long run , I hope to be an entrepreneur . ",0
86251, I have made a reservation for this Sunday . My name is Bobby ,0
34401, It's supposed to snow early tomorrow morning and then tomorrow afternoon there's a chance of freezing rain . ,0
11821, You can't say that ! He's a very knowledgeable person . ,0
69081, Thank you . ,0
86651,Did you need help with something ? ,0
77664," Yes , that's it . That's their top model . ",0
31315, Maybe you would like to try this one with the willow pattern . The price is the same and it's bigger . ,0
85179,I'd like to request some more amenities . ,0
35203, B :: Come on ! I just took a glance . ,0
13558, There is a songbook . All the words are in the songbook.Many people have to read the words . ,0
7242, Is it ? I have no idea if I ’ m so late . I must be off now . ,0
73629," OK . By the way , where is the restaurant ? ",0
83177, They are $ 168 . ,0
86334, Is it ready to be picked up ? ,0
60913, Good afternoon . Lilian . This is Tom Baker over at Beck ’ s Trading company . We need to arrange a banquet for next Wednesday afternoon . ,0
69453," Okay , okay , how about one hundred dollars ? ",0
42116,Where will it be ? ,0
8434," I once helped out with costumes , but I didn't enjoy it very much . ",0
27880, Nothing . I'm just asking . ,0
63723," Oh , thank you . What is the occasion ? ",0
52973, Start the car . ,0
53997, Why did you stay an extra night in Boston ? What happened ? ,0
85295, What's the problem ? ,0
7898, Go right ahead . ,0
3714,"Oh , boy , I hate to say this , but I really have to leave now . ",0
40149, I though you said you wanted to have Dutch food ? ,0
26609, Can ’ t you be more considerate ? I need your encouragement . ,0
11215, That's OK . ,0
20131, was it that crowded ? ,0
86778, Why don't you have any more money ? ,0
41922, Is it possible to make a compliant call to some organization what it ’ s someone gets rip-off . ,0
49829, I understand . And are there other bonuses included ? ,0
20543, I am worried that I messed up on a test . ,0
70772, I know the one you mean . Do you know how much the memberships are ? ,0
35846,"Come on , darling . We haven't got much time . ",0
58482," First , can I know something about your financial situations ? ",0
24865,What's the weather today ? ,0
12371, I see . I ’ m sure you ’ ll find them one day . I see you also have several poster of him . ,0
73635," No buts . The thing is to cut down your expense , Judie . ",0
24944, It will make you as fit as a fiddle . ,0
64146, You have a talent . You just don't know what it is yet . ,0
29316," Well , at the start of the spring we usually have more daylight in the mornings and less in the afternoon . This is basically due to our position on the planet and the rotation of the earth . In any case , to take better advantage of the daylight available , we compensate by moving our clocks forward one hour . ",0
34667,Can I help you ? ,0
26635," I've thought of that , but what can I do with my car ? If only I had taken a taxi ! ",0
51276, Are they liqueur chocolates ? ,0
43754," Of course , you can . Wait a moment . ",0
14895," In order to graduate , every student must take a certain amount of classes in history , math , English , philosophy , science and art . ",0
6651," Oh , I know exactly where that is . ",0
31705," Sorry , I don ’ t know . I ’ m a passengers ’ m waiting for my train .. ",0
67724, I promise I'll pay you back as soon as we get home . ,0
55777, Any of our new products shall go through a 1-3 month testing period . ,0
57218, Anything else ? ,0
31859," I think you're right , but it does seem that there are always a few co — workers that are harder to work with than others . ",0
44027," Well , I'd like to cash these four checks for $ 100 each . ",0
84481, I helped build the sets and find props for the plays . What about you ? ,0
32172, does it have a camera ? ,0
17770, It's rainy weather today . Maybe it's better if you just stay inside.Make yourself some chicken soup and sleep . ,0
63753, Since yesterday . ,0
13165," Oh , no , I don't want to know any more geeks like you . ",0
81472,Good afternoon . Is there a vacant room here ? ,0
84742, I'd like to . How do you like the hat ? ,0
36337," I know . But we could get some exercise in , and we could get some errands run , too . Window-shopping won ’ t cost you anything . ",0
73625," Yes , my name is Steven Smith . I have a reservation from October 2nd to October 6th . I called last week . ",0
38251," No , it's just a couple of minutes . ",0
27583, I think I'm going to decline . I just prefer to do my own thing . ,0
29340," I'd like to study in the UK , but it's really expensive . ",0
51416, Certainly . How much rent did you want to pay ? ,0
58201, But our younger sister is the apple of her eye . ,0
26388, Well ... hum . You are sure you won ’ t lose control of yourself ? ,0
63178, That will probably take care of your symptoms . I ’ ll see you tomorrow . ,0
33870," I wouldn't mind a necklace . I was at the jewelry shop looking around , and they have a couple of beautiful necklaces I want . ",0
75504, What specific places do you wish to visit ? ,0
69525, How long ago ? ,0
79154,Come on ! It's time to go ! ,0
8939,"Mr . Brown , are your children always kicking up a row like this ? I cannot concentrate on my paper . ",0
34405," You might want to change your plans . With the cold and wet weather that we're supposed to have tomorrow , the roads are going to be rather slippery . ",0
64989, Fine then ! Would you mind giving me 100 bucks ? ,0
71172, Take it easy . We should be able to make it unless we get caught in a traffic jam . ,0
28688," I know I was an idiot , But if there is anything I can do to make up , Please do tell me . ",0
2492, I agree . Both Joe and Mark are men of guts . ,0
17124, Asking her father in front of her . How do you think she will react ? ,0
52942, Sounds a great opportunity . I bet that made the decision to leave a lot easier . ,0
11797," Oh , no . You can register for free . Just go to the yahoo website and it will tell you how to do it . ",0
42983, What is the problem ? ,0
49002, This cover comes with the racket . ,0
52803,Let's eat out . ,0
41942," I ’ Ve thought about that a lot . I know that many women take a job , planning to make a career of it , and then they change their mind . But I am hoping to make it my lifetime work . So if I get married , I will find some ways that I can continue my work . ",0
16110," Yes , thank you . ",0
59402," Yes , but you have to pay for it . ",0
24326, Were you here last week ? ,0
67647," Yeah , I used to work out for an hour a day 4 times a week , and I saw no results . This is what you have to do to get noticeable results . ",0
75642, There is so much information and I advise to read newspaper . ,0
63727, I'll be there in time . ,0
33396,Could you help me to register for a class ? ,0
30909, I know he really deserves this . ,0
56145,Do you drink much ? ,0
8184," Certainly . Mr . Lee ’ s office building at the south end of the campus , just beside the library . ",0
48725, Where is that ? ,0
77210," Sure , but I don ’ t have hot water , yet . ",0
54056,Please come in and sit down . I ’ m happy to finally meet you . ,0
23178,You must be feeling terrible for Mary . ,0
79823, What happened ? ,0
48820,"Good evening , madam . Did you ring for service ? Who can I do for you ? ",0
28435, I can't tell yet . I haven't got beyond the first chapter . ,0
55276, What kind of presents do you want ? ,0
36094,"Well , Peter . I'm sorry you're ill . What's the matter with you ? ",0
42345," Yes , that would be lovely . ",0
46686,Excuse me . ,0
36422, Do you speak the language well enough to communicate with people of English-speaking countries ? ,0
32752, You are a lucky man . How about Mr . Smith . ,0
38542, But I am badly in need of the amount . Might I ask you to make an exception for me ? ,0
4215, I'm sure you'll do fine if you try your best . ,0
33678," Well , the dorm ’ s too noisy to study in , and I guess this place is too quiet . ",0
57049,Hi Benjamin . My name is Dr . Green . What seems to be the matter ? ,0
8741," no , I don't have anything to declare . ",0
61187," Ok , could you tell me your room number and your name ? ",0
18323, Steve ! Haven't seen you in ages ! How long's it been ? ,0
12004, Yes . ,0
71263, Where can I get it ? ,0
16842, Can you please show me ? ,0
63036, What did that involve ? ,0
20266, Alright.At least that's better than sitting in a bar with your alcoholic friends . ,0
19140," fortunately for you , you don't . Next time , if you have any questions about visas , you should try to find out before you get to the airport . ",0
17814," Hey , Julie . How's it going ? ",0
74798, Bye ! ,0
673," No , I'm a tourist . This place is amazing ! It's much bigger than I imagined , and much more exciting ! There's so much to see here . ",0
61089,What happened ? ,0
64459, Ok . ,0
66145, That's not bad . What about the price ? Did she tell you how much her friend wants for the car ? ,0
45003, I see . ,0
68681," One moment , please . I have to check if there are room available . I ’ m sorry ladies . We have only two double room available , but they are on different floors . Would you mind that ? ",0
112, Thirty minutes in gym at lunch time . ,0
11418, Are you ? What are you busy with ? ,0
62365, what's that ? ,0
77271, When are you coming back ? ,0
15636, I need to make sure that my wife will be financially secure if I die . ,0
58160," Look , this is a pimple ! ",0
32017," You ’ re in America now , my British friend . We just call it football . ",0
78334, I see . But I'm not a good swimmer . Can you tell me how deep the pool is ? ,0
25336," So , Wily , you have been with IBM for two years ready for change ? ",0
46145," Yes , We have . ",0
57819, Seventy US dollars . ,0
47856, I've never had a mango . ,0
58227," Yeah , it's not that long of a trip . ",0
2999, Is that all you need ? ,0
8074," I like thrillers and I like Julia Roberts , so it might be interesting . I read a review today and the critic didn ’ t seem to be very impressed . ",0
82975,"Hello , Sir . What can I do for you today ? ",0
63456, Maybe we could start with the Design Department . And then we could look at the production line . ,0
56361, They're in the blue cupboard . Anything else ? ,0
11323," It has a built-in camera unit that takes digital color stills . It also plays MP3 files , which I can save on media cards and then transfer to the hard drive of my computer . ",0
53785,Have you read the new rules about using cell phone at work ? ,0
59785, Centrum ? We have bottles of thirty and one hundred tablets . Which kind do you want ? ,0
63380," No sugar , please . ",0
44075," That's because you're talking to me all the time . Be patient , or there will be no chance to have sashimi for dinner today . ",0
66265,"I want to ask you for a favor . I want to rent an apartment here in Beijing , but as a foreigner , I don't know the normal practice . Can you give me some advice ? ",0
45720, Let's go then . On the way we have to turn right and right again at the next junction . ,0
32989, No idea . Your guess is as good as mine . ,0
75037," We've got a spot in Olympic Stadium sponsoring one of a team's equipment , then a rally for cancer research , and a connection to the inner-city education program . ",0
84418," Is that all , your majesty ? ",0
85855,The fried shrimp is crunchy ! But my mom will never cook shrimp this way . She always says that fried food is not healthy . ,0
59420, Only when you dressing keep in accordance with that of other people around can you feel harmonious and relaxed . ,0
79965, Here is my driver's license . Will that work ? ,0
82689, Do you want some salad dressing ? ,0
55445, I'm not being nosey . I'm just asking . ,0
62992," Certainly . If you want to make a local call , dial 10 first and then call the number you want . ",0
20573," OK . Are you sure it's funny , though ? ",0
52010, Here is one written by famous Japanese novelist . You can have a look . ,0
33680, No . Prof . Grant told us to write about anything in cultural anthropology . For once I wish she hadn ’ t given us so much of a choice . ,0
67988," Ok then , I ’ ll follow you . ",0
68158, I go to bed at ten and get up at six . ,0
16745," I ’ Ve been to most of the countries in Europe , several countries in asia , china , Japan , korea , and Thailand , and to the united states and Canada . ",0
56158," If you don't like beer , have you tried mixed drinks ? Some of them are pretty good . ",0
60825," Maybe that's why some young chaps often spend a whole afternoon in a coffee bar , surfing the net or just typewriting something with laptop . While they are savoring a coffee at a leisured pace , they are actually showing off ! ",0
80568, I hope you haven ’ t invited any vegetarians . ,0
84304, I wouldn ’ t miss it for the world ! It ’ s sure to be fun . She ’ s invited a lot of people . Do you think everyone will be able to get into her house ? ,0
57491, I need to make an appointment with you today . ,0
83045," I think the plans look good . There's just one thing though , I'm a bit concerned about the main lorry entrance . What's the height clearance ? ",0
53451, What is it ? ,0
59826," Ok . This is your cubicle . At first , you ’ ll be responsible to me . Later , you ’ ll be working more independently . ",0
20784," You always work too hard , Jim . As the saying goes , all work and no play makes Jack a dull boy . You should spare some time for a rest . ",0
69861, Thanks . ,0
77821, I work downtown at station 24.It can get a little crazy sometimes but that ’ s what makes it challenging . ,0
27060," I grow a variety of things , so that something is in bloom all year round . ",0
39980,"Name and examination number , please . ",0
41490, Here you are . ,0
24893, What are you going to do then ? ,0
36623, But you're also going to have to give some attention to trade restrictions . You can get much information about environment of investment . ,0
58844, Ok.Would you please put all your luggage on the scales ? ,0
44581," OK , when will this remittance arrive ? ",0
43093, Yes . Go down the main road . You can't miss it . ,0
68122," Good morning . You are Mr . Sun , aren't you ? Take a seat , please . ",0
77643, Then I ’ ll come along three days later to put my signature on it . ,0
24966, Were you in or out ? Can you remember that ? ,0
43781,There are thousands of magazines published in the world to meet the needs of different readers . But only a few of them are influential world-wide . ,0
64210," Yes . Thirty-eight point seven . Do you have a headache , chestache or throat pain ? ",0
17059, Bob and I plan to play hockey in the morning . ,0
26562, I didn't do that well either . I ended up with a 3.2 this semester . That drops my total GPA to 3.45 . ,0
29056, It gives me great satisfaction . ,0
52543, You did mess up a little on one thing . ,0
23839, Do you know what the room number is ? ,0
1031," sometimes it is . But after working for a few weeks , it ’ s easy to figure out . ",0
26067, Her father is dying . ,0
81564,"May I see your airplane ticket , passport and health certificate please ? ",0
8679," Oh , does he play the piano ? ",0
74576, I like that Kenmore refrigerator . ,0
14822, Don't worry . It's safe . ,0
79234, It's one of my favorite bakeries . ,0
14391," Sorry , I couldn ’ t help you . ",0
50334," Oh , my God ! It's good we have food . ",0
43339, You didn't ? ,0
23621, Your parents would be happy if they knew that . Because you are always a naughty boy . ,0
18853," Well , there ’ s a wildlife documentary on Tv in a few minutes . Shall we ? ",0
24658," I certainly can't afford it , but I'm sure I could find some good student loans . ",0
52092," You could always get a burger , and I can get a pizza . ",0
1696, I wanted to go to Malibu beach . ,0
46833, By how much ? ,0
81959, Yes . I need a belt that is kind of casual and kind of dressy . ,0
46571, I don't like strong perfumes . ,0
43031, I think she is really going to like her teacher though . ,0
82582," Yes , I will introduce the itinerary in detail . ",0
72149, why don ’ t you use a different font the headings ? They ’ ll be more distinct . ,0
19232,What would you like to drink ? Tea or coffee ? ,0
75749, I'll see . I will if I can but I won't promise . ,0
65033, Would you like coffee or tea with your dessert ? ,0
60822, No . ,0
42166, 8825 1127 4235 9869 . ,0
2662," I took that class last year . The professor is really cool , so if you go to his office , you can have him sign a card that will let you in even if the class is full . ",0
36449," No , that ’ s it . Thank you very much . ",0
16321,What do you do in your spare time ? ,0
50475, I ’ ll see you then . Good bye . ,0
81532, I'd like to have lunch in my room . ,0
11505," If you were to take on a double major , what would be your first choice ? ",0
74061, I really like the food . ,0
41785,"Good morning , welcome to Bank of the USA . How may I help you today ? ",0
49465," Instead of walking , you can take this shuttle to get you there faster . ",0
56338,Do you like the cookies ? ,0
42907," Yes , their steaks are enormous . Sometimes I can ’ t finish what I ’ Ve ordered . ",0
7478, What would you like to know ? ,0
30174, You are only allowed to check out books or videos . ,0
77928, You really shouldn't watch so much television . ,0
24950, That's too much for us really . ,0
17093," Although the weather here is very cold , the people are warm . ",0
28266, Yes . ,0
24160, Just because he gets on well with everybody ? ,0
42502, I'm not one for the games . ,0
85696," No , it's not going to be George . I don't think it's Andy either . He is involved with the boss's sister in-law . And you know how whipped our boss is . ",0
47795," Actually , I think we want to pay our bill . ",0
67667, He wants to go over the bonuses for this year . He ’ ll need to meet with Mr . Winthrop and Ms . Montgomery . Can you set it up for me ? ,0
74429, OK . Do you have it in extra small ? ,0
4326," Well , it's hard to say . I cough a lot in the evening . ",0
85512, What size are you ? ,0
49332," Is it really going to take that long , will you rush the order ? ",0
38726, We hope so . ,0
9727, But I see things rather differently.The heroin is not attractive and her acting is just so-so . ,0
46982," if you have a few minutes , I'd like to talk to you about my future at this company . ",0
8252," I've tried to give up smoking several times , but it's no use . ",0
81534, What does a Chinese food have ? ,0
51057, I'll have my brother cut some for you . ,0
76475, I always catch this bus . ,0
81314, No problem . How about 10 ' o clock this Sunday morning ? ,0
37252, Then it'll give me my money ? ,0
72747," Let me see . Oh , you're at the wrong gate . Your plane leaves from Gate No . 8 . ",0
80053, Which train is the ticket for ? ,0
74022, Roast beef . ,0
52172, What do you charge ? ,0
56647," Well , today your doctor wants us to check your white blood cell count . ",0
58041, That's good service . Do we have to pay extra for that ? ,0
14896, Interesting . That ’ s very different from the Chinese education system . ,0
19668, Sorry to say you failed . ,0
61221, Maybe we can write a report to the boss to see what can be done . ,0
10314, No wonder . ,0
33525, Once a week . Most nights I sit at home and watch telly ,0
24642, What kind of visuals should I use to support the presentation ? Do you think I should use PowerPoint ? ,0
21145," Yeah , and every high school student in town is banging on your door , right ? ",0
55102, I don't know what his problem is . ,0
37972, Please give me a piece of pie first . ,0
71440," Thank you for visiting our products . I remember that you are interested in our silk products and so , could I have a meeting with you this week to show you moreinformation about our products ? ",0
67574, I decided that you're right . ,0
17165, I suppose I do . ,0
30281, Would a slight decrease in pay be worth it for a new opportunity for growth ? ,0
57460, We also will have to check your department budget . Do you know how much money you have for office supplies ? ,0
3452, Maybe you ’ re right . It is very expensive to go to a weight-loss center . I ’ d better join in a fitness club . ,0
6755, Probably you ’ re right . ,0
11950, People who have just got married feel that the world is right before them . ,0
66881, No . ,0
10863, How long will it take for my passport to be ready ? ,0
25708, haven't been sleeping well recently . ,0
19627, That's a great attitude to have . I don't think you'll have any problems in the workforce . ,0
84285," She's fine , thanks . Actually , she's the reason I'm here . It's our Wedding Anniversary in 2 weeks and I want to get her something special . She's been nagging me about our furniture , you see . ",0
29561, Are you broke again ? Let me treat you . ,0
76201, I understand . Thank you . ,0
71223," Yes , that ’ s right . From now on , whenever you have a question or concern regarding anything that happens during the work day , Ms . Cain will be your advocate . If you believe there is anything inappropriate or unfair in the management practices , the ombudsman will be the first person you seek . Her job is to have your best interest at heart . ",0
2027, Did your wife enjoy it ? ,0
25407, Who ’ s your favourite player ? ,0
3848," No , I haven't , but I've seen several interesting advertisements in the paper . ",0
64170," May I have your passport and form I - 94 , please ? ",0
11436, It ’ s not a bad idea . I think education is the biggest problem at the moment . Schools don ’ t seem to have enough money to educate kids properly . ,0
15353, You can ’ t think of anything ? ,0
55256,What are your strengths and weaknesses ? ,0
78312," No , your computer might have a virus , I mean , it has a bad program on it . Maybe that ’ s why it crashed . I recommend that you run an antivirus program in order to safely remove any unwanted spyware or Trojans . ",0
46910," Well , each room is 40 dollars a week . ",0
53813," OK , so we just start counting hours at midnight and record it . Show all minutes as a dot and then write how many minutes . OK ? ",0
24081, I usually do housework in mornings . I go shopping occasionally . I like to do all my shopping in one bag trip to the supermarket . I always drive to the big supermarket in the city center . It takes about ,0
5169," anyway , how was your such , Catherine ? ",0
13009," train fares are twice as expensive as the bus fare , too . ",0
4645, I'm very sorry I can't . ,0
216, Do you have any hobbies besides playing chess ? ,0
58253," If you want some changes , just tell me . ",0
14084," Sure . I need to return some books . They are due today . Besides , I can also read some weekly publications , magazines and newspapers . ",0
76518, I will contact the sellers with your current offer . ,0
46295, Really . What do they mean ? ,0
20434,What do you need ? ,0
49295," Well , you better make sure you pay it off . ",0
58589,I feel chilly and I've got a pain in my abdomen . ,0
84102," Well . We have espresso , latte , skinny latte , fancy coffee and Americano . ",0
240, Sure . Any time . ,0
6297," Yes , they are . ",0
11914, I ’ m Chen Ming . ,0
58920," Sure . You should include your name , address and phone number in your resume . ",0
21792, Once a year . ,0
7995,The sun is up ! Time for all the campers to rise . Time to get paddling . ,0
69777," Yes , 50 Yuan per month . ",0
85235, It's a small blue case and it's got a zip . There's a label on the handle with my name and address on it . ,0
15114, Yes . But those are the rush in that moment . And my boss ask me to do some urgent letters . ,0
68988, Great . Please fill them out on this deposit slip . ,0
65436, I can wait a few days for these items . ,0
71692," I'm just fine , thanks , Jane . I'd like to make a withdrawal from my Current Account , please . ",0
51415, Good day . I ’ m looking for a one-bedroom apartment today . ,0
49697," OK , so you are already a gold card holder , with a sound credit history . That means we can automatically upgrade you to our new platinum card . ",0
52291,Just whose fault is this damage ? ,0
69819, How much money do you want to transfer ? ,0
16611," Okay , I'll follow your advice . ",0
42093," Yes , yes . It's all here . There you go . I'm not sure if I need any other proof or guarantee to get this loan , do I ? ",0
18006, Looks like it . So how did he handle it to ? ,0
27235, Why don't you go to see the Empire State Building ? ,0
71081,I'm looking for some fresh produce that's on sale . ,0
31958, That's probably because he grades on a curve . ,0
49146,"Hi , can I help you ? ",0
83494, Where are you planning on looking for one ? ,0
63668," If you're a registered guest , you have free access to our swim stations . ",0
72348, Would you mind telling me how old you are ? ,0
54569, They're quite nice . But I'm afraid they're quite a bit expensive . ,0
1155," In 1639 , it was renamed after its major benefactor John Harvard . Interestingly , JohnHarvard himself was a clergyman . ",0
54841,"Have you got anything to declare , madam ? ",0
29393," What if there is no chance ? I mean what if you don't have a partner , what will you do ? ",0
42707, Is that including tax ? ,0
38168, Nearly ten years . ,0
58989," It is , isn ’ t it ? ",0
36894, I am also calm under pressure and trained in first aid . ,0
27460,"By the way , how many books am I allowed to check out ? ",0
62552," No , I don't . ",0
66885, How about this one ? ,0
2153," We have reduced emission of air pollutants in recent years , but cars are still a major source of them . Factories have become cleaner as stricter environment pollution law have been introduced . ",0
22674, She's a real turn-on our rights . ,0
70982," OK , let's say 6 ",0
59948, How regular ? ,0
65859,"By the way , where's Jim ? ",0
30544,"Hello , Susan , it ’ s me , An . ",0
86084, I guess we could go visit once in a while too . ,0
51455,"Good morning , Star Airline . What can I do for you ? ",0
28708,"Hello , Dora , I haven't seen you for a long time . Where have you been ? ",0
80247, And you can still go ' window shopping ' just like in a real shopping mall . ,0
73645," Yes , I am . ",0
50604," In the meantime , do I have to pay for this charge ? ",0
51904, Where ’ s the tea ? ,0
35668, Bye-bye . ,0
19168, How many hours do you work each day now ? ,0
15969, My mother is ill in the hospital . ,0
25385, I'm sure there'll be canned ! And there also might be some legal consequences . ,0
75009," Yes , a little . As you mentioned just now , yours is an American capital company . As far as I know your company is a world famous one which produces cosmetics and skincare products . ",0
42674, Never mind . ,0
27652, I hope to study English literature . ,0
10379," OK . Um , if you had to live in one place where would you live ? ",0
76964, Let me see . Would it be all right on Wednesday morning ? ,0
37568," OK . By the way , can you tell me how many kilos of free baggage each passenger is allowed ? ",0
49672, What courses have you learned ? ,0
43235," We need you to urinate like you normally would , and then stop and finish into the cup . ",0
66586,"Good afternoon Sir , may I please see your passport and reservation ? ",0
32870,I must be going now . ,0
668,"Excuse me , is this seat taken ? ",0
24511, Which John ? Mr.Turnbow ’ s son ? ,0
44660," No , I can ’ t give it to you , let you have it for 12 . How about 14 ? ",0
8145," Well , actually , I don't mind eating carrots , but chocolate cakes are much better . You know I was born with a sweet tooth . ",0
53010, They always push the time . How many of them are over fifty ? ,0
72680, Right . ,0
75564," Yes , there is . Teenagers do not want to live traditional lives . They want to go out , have fun , and explore the world . They want to develop their own view of life.Parents usually try to discour ",0
72276, Would you like to have a drink ? ,0
2129, here's Lisa . May I take a picture with her ? ,0
86566,Why should I buy this MD player ? ,0
85186, Souvenirs ? ,0
24150," I will explain it in detail in the next class , could you preview it ? ",0
66235," I have a special party tonight , and I'd like to change my style . Actually , I ’ m thinking about a perm . My sister is getting married next month . I think that if I have a perm now , I'll look very natural by then . What do you say ? ",0
17125, I don't know . You should know how she's going to react . She is your girlfriend . ,0
48042,Is that boy standing there your brother ? ,0
66658," Me too . Daniel , look at your left side . Can you see the Air Force Ants ? ",0
6140, I just heard that our school will hold a singing contest in 5 days . ,0
52610," OK , I think I know what to order for my lunch now . But , eating too much fried food really makes me fat . ",0
79158," Well , it won't if there no line at the pump . ",0
15168," Afterwards , we can do the washing up together . Everything will be finished within an hour . Your friend Keith is really funny . I liked his magic tricks . ",0
34807, Yeah . But he just didn ’ t listen . ,0
82366," They are . And not only that the people are friendly , but also the food is delicious , not to mention cheap . ",0
73475, That's acceptable . ,0
71624," Oh , yes . My husband also has some laundry . This is his suit and here is his pajamas . ",0
52679," You see , we are tourists whose requests are different , so please tell me more about it , will you ? ",0
78329, Can you briefly tell me about one of your designs ? ,0
64027, Oh dad . You don't understand at all . ,0
36, What are you talking about ? Let me see that ... What are horoscopes ? ,0
689,Excuse me.Where do I register ? ,0
36171, That's $ 50 for a single night . ,0
49427,What are you calling about today ? ,0
59627," Okay , Mr . Horn , see you tomorrow at 10:30 . ",0
54739," Hello , Miao Ping , I'm here to chat with you about Corporate Agreement Savings . What can you tell me ? ",0
56936,Thank you for calling the Twin Theatre . ,0
76872, It has been hard for me to sleep with a bad headache . ,0
155," I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",0
43406," Yes , but you have to get a phone card first . ",0
2577," He lives nearby and he would just glance at the newspaper headlines , read the political sections and return them later . ",0
56943, Are you planning a trip to the Outback ? ,0
16161, All right . Would you make coffee yourself when you are at home ? ,0
53321, Was everything satisfactory ? ,0
9654, Why would I spy on you ? ,0
60272," All right . Have a seat , please.Let me ask you a few questions.First of all , may I have your name , please ? ",0
62289, How long have you been on your current job ? ,0
69048," My I have your name , please , sir ? ",0
17885," Many kinds of books . When I was a child in elementary school , I enjoyed reading fables and science fiction . When I became to a teenager at middle school , I was interested in detective mystery stories . Now I like reading romance stories . ",0
34703," We sing "" Happy Birthday "" at the party and have birthday cakes . ",0
48441, I don't understand why you haven't come to visit me . ,0
61101, Where on Grant Street ? ,0
62128," while you ’ re cleaning the cooker , I ’ ll wipe the worktop . That was a great meat , by the way . ",0
35648," OK , Mr . Coffee Connoisseur , so what's the next step in the coffee-making process ? ",0
24080, that sounds nice . How do you spend your mornings ? ,0
67209,The NASDAQ gained a few points today . ,0
13701, He ’ s huge ! He must go to the gym to have a well-built body like that . ,0
74657,I have to move . ,0
57931, I am calling to let you know that you are expected to come for an interview in our branch . ,0
63118," Well , I was hoping we could reschedule for early next month , Our trip has been postponed until the 2nd . ",0
44801," Yes . I'm going to stay with the same , a beer . ",0
27148," well , if it's not broken , then you need to learn how to vacuum better , because it doesn't look like you've vacuumed for ages ! ",0
74996, Have you got any selling experience at all ? ,0
39802, Oh ? What are you worried about ? ,0
979," No , Jess , chill out ! ",0
6457," Well . You'd better take a hot shower right now , or you will catch a cold . ",0
54825," Bill payment , please . I'd like to pay my electricity bill . I heard there's a new way ; I'm sick and tired of all this queuing ! ",0
64995," Thank you , doctor . ",0
25546," Yes , I want to go out . Would you like to come ? ",0
21509," After I sign it , you must take it to the Admissions and Records Office to add the class . Do you know where that is ? ",0
12607," I have a large family . I have three older sisters , my twin sister , a younger brother , and parents . ",0
49417, $ 200 for double . ,0
75970," Oh , I see , since I'm a heavy smoker . May I change my seat ? ",0
57615," Yes , I would like to have a suit made to measure . ",0
